$GPRMC,123503.600,A,4559.9880,N,12269.8700,W,059.10,114.06,091208,,,S*66
$GPRMC,123503.800,A,4559.9830,N,12269.8600,W,060.05,115.33,091208,,,S*6B
$GPRMC,123504.000,A,4559.9810,N,12269.8400,W,060.94,115.82,091208,,,S*66
$GPRMC,123504.200,A,4559.9810,N,12269.8400,W,061.77,116.10,091208,,,S*60
$GPRMC,123504.400,A,4559.9760,N,12269.8400,W,062.81,115.84,091208,,,S*6A
$GPRMC,123504.600,A,4559.9740,N,12269.8300,W,063.87,115.45,091208,,,S*67
$GPRMC,123504.800,A,4559.9740,N,12269.8200,W,064.51,115.05,091208,,,S*60
$GPRMC,123505.000,A,4559.9690,N,12269.8200,W,065.43,114.77,091208,,,S*63
$GPRMC,123505.200,A,4559.9680,N,12269.8200,W,066.36,114.15,091208,,,S*65
$GPRMC,123505.400,A,4559.9680,N,12269.8000,W,067.25,113.49,091208,,,S*6C
$GPRMC,123505.600,A,4559.9620,N,12269.7900,W,068.17,112.96,091208,,,S*6F
$GPRMC,123505.800,A,4559.9610,N,12269.7900,W,068.85,111.69,091208,,,S*6A
$GPRMC,123506.000,A,4559.9610,N,12269.7900,W,069.61,110.74,091208,,,S*67
$GPRMC,123506.200,A,4559.9610,N,12269.7800,W,070.52,109.88,091208,,,S*67
$GPRMC,123506.400,A,4559.9550,N,12269.7600,W,071.50,108.61,091208,,,S*6D
$GPRMC,123506.600,A,4559.9540,N,12269.7600,W,072.08,107.03,091208,,,S*6B
$GPRMC,123506.800,A,4559.9540,N,12269.7600,W,073.02,104.72,091208,,,S*6B
$GPRMC,123507.000,A,4559.9540,N,12269.7500,W,073.71,102.75,091208,,,S*64
$GPRMC,123507.200,A,4559.9540,N,12269.7300,W,074.37,101.41,091208,,,S*61
$GPRMC,123507.400,A,4559.9540,N,12269.7300,W,075.25,099.83,091208,,,S*6B
$GPRMC,123507.600,A,4559.9480,N,12269.7200,W,076.02,098.16,091208,,,S*6E
$GPRMC,123507.800,A,4559.9470,N,12269.7100,W,076.41,096.91,091208,,,S*6A
$GPRMC,123508.000,A,4559.9470,N,12269.7100,W,077.27,095.77,091208,,,S*67
$GPRMC,123508.200,A,4559.9470,N,12269.6900,W,078.09,095.16,091208,,,S*68
$GPRMC,123508.400,A,4559.9470,N,12269.6800,W,078.87,093.99,091208,,,S*68
$GPRMC,123508.600,A,4559.9470,N,12269.6800,W,079.69,093.69,091208,,,S*64
$GPRMC,123508.800,A,4559.9470,N,12269.6700,W,080.20,093.82,091208,,,S*6B
$GPRMC,123509.000,A,4559.9470,N,12269.6500,W,080.77,093.58,091208,,,S*65
$GPRMC,123509.200,A,4559.9470,N,12269.6500,W,081.30,093.74,091208,,,S*6B
$GPRMC,123509.400,A,4559.9470,N,12269.6400,W,082.23,094.54,091208,,,S*68
$GPRMC,123509.600,A,4559.9470,N,12269.6300,W,082.77,095.35,091208,,,S*6A
$GPRMC,123509.800,A,4559.9470,N,12269.6300,W,083.28,096.09,091208,,,S*63
